1182,"Aratás","utca",,0,,0,,"XVIII."
1121,"Arató","köz",,0,,0,,"XII."
1121,"Arató ","utca",,0,,0,,"XII."
1222,"Arató ","utca",,0,,0,,"XXII."
1031,"Arató Emil ","tér",,0,,0,,"III."
1133,"Árbóc ","utca",,0,,0,,"XIII."
1157,"Árendás     ","köz",,0,,0,,"XV."
1147,"Argentína ","tér",,0,,0,,"XIV."
1147,"Argentína ","utca",,0,,0,,"XIV."
1171,"Árkádos ","utca",,0,,0,,"XVII."
1222,"Árkász ","utca",,0,,0,,"XXII."
1122,"Árkay Aladár","sétány",,0,,0,,"XII."
1122,"Árkay Bertalan","sétány",,0,,0,,"XII."
1108,"Árkos ","utca",,0,,0,,"X."
1039,"Ármány ","utca",,0,,0,,"III."
1112,"Árnika ","utca",,0,,0,,"XI."
1121,"Árnyas ","út",,0,,0,,"XII."
1213,"Árnyas ","utca",,0,,0,,"XXI."
1121,"Árnyas     ","köz",,0,,0,,"XII."
1038,"Árok ","utca",,0,,0,,"III."
1151,"Árokhát ","út",,0,,0,,"XV."
1112,"Árokpart     ","sor",,0,,0,,"XI."
1172,"Ároktő ","utca",,0,,0,,"XVII."
1223,"Áron ","utca",,0,,0,,"XXII."
1107,"Árpa ","utca",,0,,0,,"X."
1028,"Árpád ","utca",,0,,0,,"II."
1029,"Árpád ","tér",,0,,0,,"II."
1039,"Árpád ","utca",,0,,0,,"III."
1041,"Árpád ","út",,120,,166,,"IV."
1041,"Árpád ","út",,177,,181,,"IV."
1042,"Árpád ","út",,1,,175,,"IV."
1042,"Árpád ","út",,2,,118,,"IV."
1045,"Árpád ","út",,183,,199,,"IV."
1161,"Árpád ","utca",,0,,0,,"XVI."
1183,"Árpád ","utca",,0,,0,,"XVIII."
1195,"Árpád ","utca",,1,,43,,"XIX."
1195,"Árpád ","utca",,2,,46,,"XIX."
1196,"Árpád ","utca",,-3,,0,,"XIX."
1215,"Árpád ","utca",,0,,0,,"XXI."
1222,"Árpád ","utca",,0,,0,,"XXII."
1174,"Árpád fejedelem","út(ja)",,0,,0,,"XVII."
1036,"Árpád fejedelem ","út(ja)",,0,,0,,"III."
1023,"Árpád fejedelem    ","út(ja)",,0,,0,,"II."
1162,"Árpádföldi ","tér",,0,,0,,"XVI."
1162,"Árpádföldi ","út",,0,,0,,"XVI."
1162,"Árpádföldi     ","sétány",,0,,0,,"XVI."
1162,"Árpádföldi     ","sor",,0,,0,,"XVI."
1191,"Artúr ","utca",,0,,0,,"XIX."
1212,"Áruház ","tér",,0,,0,,"XXI."
1138,"Árva ","utca",,0,,0,,"XIII."
1022,"Árvácska ","utca",,0,,0,,"II."
1038,"Árvácska ","utca",,0,,0,,"III."
1185,"Árvai ","utca",,0,,0,,"XVIII."
1213,"Árvalányhaj ","utca",,0,,0,,"XXI."
1155,"Árvavár ","utca",,-2,,0,,"XV."
1158,"Árvavár ","utca",,-1,,0,,"XV."
1237,"Árvíz ","utca",,0,,0,,"XXIII."
1075,"Asbóth ","utca",,0,,0,,"VII."
1044,"Aschner Lipót ","tér",,0,,0,,"IV."
1039,"Ásó ","utca",,0,,0,,"III."
1112,"Ásólúd","utca",,0,,0,,"XI."
1173,"Ásvány ","utca",,0,,0,,"XVII."
1223,"Aszály ","utca",,0,,0,,"XXII."
1097,"Aszódi ","utca",,,,,,"IX."
1097,"Aszódi utcai lakótelep     ","lakótelep",,0,,0,,"IX."
1105,"Ászok ","utca",,0,,0,,"X."
1181,"Aszparágusz ","utca",,0,,0,,"XVIII."
1162,"Asztag ","utca",,0,,0,,"XVI."
1211,"Asztalosipar","utca",,0,,0,,"XXI."
1087,"Asztalos Sándor ","utca",,0,,0,,"VIII."
1205,"Asztalos Sándor ","utca",,0,,0,,"XX."
1028,"Aszu ","utca",,0,,0,,"II."
1028,"Aszu     ","köz",,0,,0,,"II."
1045,"Athéni ","utca",,0,,0,,"IV."
1224,"Átjáró ","utca",,0,,0,,"XXII."
1165,"Atlasz ","utca",,0,,0,,"XVI."
1201,"Atléta ","utca",,0,,0,,"XX."
1201,"Átlós ","utca",,1,,129,,"XX."
1201,"Átlós ","utca",,2,,152,,"XX."
1204,"Átlós ","utca",,-3,,0,,"XX."
1213,"Átlós ","utca",,0,,0,,"XXI."
1012,"Attila ","út",,71,,0,,"I."
1013,"Attila ","út",,1,,69,,"I."
